Title,Link,authors,year,abstract_text,source_url,title
Preservation of Multiple Mammalian Tissues to Maximize Science Return from Ground Based and Spaceflight Experiments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5132293/,"Sungshin Choi, Hami E Ray, San-Huei Lai, Joshua S Alwood, Ruth K Globus",2016,"El resumen (abstract) del texto es:

""Background: Even with recent scientific advancements, challenges posed by limited resources and capabilities at the time of sample dissection continue to limit the collection of high quality tissues from experiments that can be conducted only infrequently and at high cost, such as in space.

Objectives: The goals of this study were to optimize methods for both sample recovery and science return from rodent experiments, with possible relevance to both ground-based and space-flight studies.

Methods: Tissues of C57Bl/6J mice were dissected and preserved at various time points post-euthanasia and stored at -80°C for up to 11 months. RNA quantity and quality was assessed by measuring RNA Integrity Number (RIN) values using an Agilent Bioanalyzer.

Results: Fresh tissues were collected up to one hour post-euthanasia, and stored up to 11 months at -80°C, with minimal adverse effects on the RNA quality of either livers or RNA-later-preserved spleens.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5132293/,Preservation of Multiple Mammalian Tissues to Maximize Science Return from Ground Based and Spaceflight Experiments
Hindlimb Unloading: Rodent Analog for Microgravity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11747068/,"Chengfei Li, Yikai Pan, Yuan Wang, Xi Li, Yateng Tie, Shuhan Li, Ruonan Wang, Xingcheng Zhao, Jieyi Fan, Xianchun Yan, Yongchun Wang, Xiqing Sun",2025,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11747068/,Single-cell RNA sequencing of the carotid artery and femoral artery of rats exposed to hindlimb unloading
Redox Signaling and Its Impact on Skeletal and Vascular Responses to Spaceflight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666834/,"Candice G T Tahimic, Ruth K Globus",2017,"Spaceﬂight entails exposure to numerous environmental challenges with the potential to contribute to both musculoskeletal and vascular dysfunction. The purpose of this review is to describe current understanding of microgravity and radiation impacts on the mammalian skeleton and associated vasculature at the level of the whole organism. Recent experiments from spaceﬂight and ground-based models have provided fresh insights into how these environmental stresses inﬂuence mechanisms that are related to redox signaling, oxidative stress, and tissue dysfunction. Emerging mechanistic knowledge on cellular defenses to radiation and other environmental stressors, including microgravity, are useful for both screening and developing interventions against spaceﬂight-induced deﬁcits in bone and vascular function.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666834/,Redox Signaling and Its Impact on Skeletal and Vascular Responses to Spaceflight
Influence of social isolation during prolonged simulated weightlessness by hindlimb unloading,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6753329/,"Candice G T Tahimic, Amber M Paul, Ann-Sofie Schreurs, Samantha M Torres, Linda Rubinstein, Sonette Steczina, Moniece Lowe, Sharmila Bhattacharya, Joshua S Alwood, April E Ronca, Ruth K Globus",2019,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6753329/,Influence of Social Isolation During Prolonged Simulated Weightlessness by Hindlimb Unloading
Validation of a new Rodent experimental System to investigate consequences of Long Duration Space Habitation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012842/,"Sungshin Y Choi, Amanda Saravia-Butler, Yasaman Shirazi-Fard, Dennis Leveson-Gower, Louis S Stodieck, Samuel M Cadena, Janet Beegle, Stephanie Solis, April Ronca, Ruth K Globus",2020,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012842/,Validation of a New Rodent Experimental System to Investigate Consequences of Long Duration Space Habitation
Skeletal tissue regulation by catalase over-expression in mitochondria,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4405755/,"Jessica Cannavino, Lorenza Brocca, Marco Sandri, Bruno Grassi, Roberto Bottinelli, Maria Antonietta Pellegrino",2015,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4405755/,The role of alterations in mitochondrial dynamics and PGC-1α over-expression in fast muscle atrophy following hindlimb unloading
Overexpression of catalase in mitochondria mitigates changes in hippocampal cytokine expression following simulated microgravity and isolation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8260663/,"Linda Rubinstein, Ann-Sofie Schreurs, Samantha M Torres, Sonette Steczina, Moniece G Lowe, Frederico Kiffer, Antiño R Allen, April E Ronca, Marianne B Sowa, Ruth K Globus, Candice G T Tahimic",2021,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8260663/,Overexpression of catalase in mitochondria mitigates changes in hippocampal cytokine expression following simulated microgravity and isolation
An extensive allelic series of Drosophila kae1 mutants reveals diverse and tissue-specific requirements for t6A biogenesis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4647464/,"Ching-Jung Lin, Peter Smibert, Xiaoyu Zhao, Jennifer F Hu, Johnny Ramroop, Stefanie M Kellner, Matthew A Benton, Shubha Govind, Peter C Dedon, Rolf Sternglanz, Eric C Lai",2015,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4647464/,An extensive allelic series of Drosophila kae1 mutants reveals diverse and tissue-specific requirements for t6A biogenesis
Novel Organelles with Elements of Bacterial and Eukaryotic Secretion Systems Weaponize Parasites of Drosophila,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5659752/,"Mary Heavner, Johnny Ramroop, Gwenaelle Gueguen, Girish Ramrattan, Georgia Dolios, Michael Scarpati, Jonathan Kwiat, Sharmila Bhattacharya, Rong Wang, Shaneen Singh, Shubha Govind",2017,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5659752/,Novel organelles with elements of bacterial and eukaryotic secretion systems weaponize parasites of Drosophila
A combined computational strategy of sequence and structural analysis predicts the existence of a functional eicosanoid pathway in Drosophila melanogaster.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6372189/,"Michael Scarpati, Yan Qi, Shubha Govind, Shaneen Singh",2019,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6372189/,A combined computational strategy of sequence and structural analysis predicts the existence of a functional eicosanoid pathway in Drosophila melanogaster
Immune suppressive extracellular vesicle proteins of Leptopilina heterotoma are encoded in the wasp genome.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6945029/,"Brian Wey, Mary Ellen Heavner, Kameron T Wittmeyer, Thomas Briese, Keith R Hopper, Shubha Govind",2019,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6945029/,Immune Suppressive Extracellular Vesicle Proteins of Leptopilina heterotoma Are Encoded in the Wasp Genome
Spaceflight and simulated microgravity conditions increase virulence of Serratia marcescens in the Drosophila melanogaster infection model.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7000411/,"Rachel Gilbert, Medaya Torres, Rachel Clemens, Shannon Hateley, Ravikumar Hosamani, William Wade, Sharmila Bhattacharya",2020,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7000411/,Spaceflight and simulated microgravity conditions increase virulence of Serratia marcescens in the Drosophila melanogaster infection model
A parasitoid wasp of Drosophila employs preemptive and reactive strategies to deplete its host's blood cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8191917/,"Johnny R Ramroop, Mary Ellen Heavner, Zubaidul H Razzak, Shubha Govind",2021,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8191917/,A parasitoid wasp of Drosophila employs preemptive and reactive strategies to deplete its host’s blood cells
In Silico Analysis of a Drosophila Parasitoid Venom Peptide Reveals Prevalence of the Cation‚ÄìPolar‚ÄìCation Clip Motif in Knottin Proteins,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9865768/,"Joseph Arguelles, Jenny Lee, Lady V Cardenas, Shubha Govind, Shaneen Singh",2023,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9865768/,In Silico Analysis of a Drosophila Parasitoid Venom Peptide Reveals Prevalence of the Cation–Polar–Cation Clip Motif in Knottin Proteins
Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,"Jennifer Chou, Johnny R Ramroop, Amanda M Saravia-Butler, Brian Wey, Matthew P Lera, Medaya L Torres, Mary Ellen Heavner, Janani Iyer, Siddhita D Mhatre, Sharmila Bhattacharya, Shubha Govind",2023,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids
Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,"Jennifer Chou, Johnny R Ramroop, Amanda M Saravia-Butler, Brian Wey, Matthew P Lera, Medaya L Torres, Mary Ellen Heavner, Janani Iyer, Siddhita D Mhatre, Sharmila Bhattacharya, Shubha Govind",2023,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10797188/,Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids
Simultaneous exposure of cultured human lymphoblastic cells to simulated microgravity and radiation increases chromosome aberrations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7555395/,"Sakuya Yamanouchi, Jordan Rhone, Jian-Hua Mao, Keigi Fujiwara, Premkumar B Saganti, Akihisa Takahashi, Megumi Hada",2020,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7555395/,Simultaneous Exposure of Cultured Human Lymphoblastic Cells to Simulated Microgravity and Radiation Increases Chromosome Aberrations
Genes required for survival in microgravity revealed by genome-wide yeast deletion collections cultured during spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4309212/,"Corey Nislow, Anna Y Lee, Patricia L Allen, Guri Giaever, Andrew Smith, Marinella Gebbia, Louis S Stodieck, Jeffrey S Hammond, Holly H Birdsall, Timothy G Hammond",2015,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4309212/,Genes Required for Survival in Microgravity Revealed by Genome-Wide Yeast Deletion Collections Cultured during Spaceflight
Physical Forces Modulate Oxidative Status and Stress Defense Meditated Metabolic Adaptation of Yeast Colonies: Spaceflight and Microgravity Simulations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6560652/,"Timothy G Hammond, Patricia L Allen, Margaret A Gunter, Jennifer Chiang, Guri Giaever, Corey Nislow, Holly H Birdsall",2017,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6560652/,Physical Forces Modulate Oxidative Status and Stress Defense Meditated Metabolic Adaptation of Yeast Colonies: Spaceflight and Microgravity Simulations
Effects of space flight on mouse liver versus kidney: Gene pathway analyses.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6321533/,"Timothy G Hammond, Patricia L Allen, Holly H Birdsall",2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6321533/,Effects of Space Flight on Mouse Liver versus Kidney: Gene Pathway Analyses
Yeast in Space,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12040010/,"Genzhu Wang, Hang Liu, Xiaoying Wang, Zhongdong Li",2025,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12040010/,Cryptococcus albidus meningitis: A case report and literature review
Endocrine Effects of Space Flight,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11833055/,"Li Zhou, Chenchen Song, Hu Yang, Lianlian Zhao, Xianglei Li, Xiuping Sun, Kai Gao, Jianguo Guo",2025,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11833055/,Behavioral and multiomics analysis of 3D clinostat simulated microgravity effect in mice focusing on the central nervous system
Role of shear stress on renal proximal tubular cells for nephrotoxicity assays,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9146534/,"Kipyo Kim, Beomgyun Jeong, Yun-Mi Lee, Hyung-Eun Son, Ji-Young Ryu, Seokwoo Park, Jong Cheol Jeong, Ho Jun Chin, Sejoong Kim",2022,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9146534/,Three-Dimensional Kidney-on-a-Chip Assessment of Contrast-Induced Kidney Injury: Osmolality and Viscosity
Bone hemodynamic responses to changes in external pressure.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11492218/,"Wenying Shu, Tingting Jin, Jinya Shi, Jingjie Li, Zhaoyan Wang",2024,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11492218/,"The Effect of Different Concentrations of Epinephrine in Otoendoscopic Surgery on Surgical Field Clarity: A Double-Blind, Randomized Study"
Back pain in space and post-flight spine injury: Mechanisms and countermeasure development,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6339989/,"Jeannie F Bailey, Stephanie L Miller, Kristine Khieu, Conor W O’Neill, Robert M Healey, Dezba G Coughlin, Jojo V Sayson, Douglas G Chang, Alan R Hargens, Jeffrey C Lotz",2017,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6339989/,From the international space station to the clinic: how prolonged unloading may disrupt lumbar spine stability
Fifteen days of microgravity causes growth in calvaria of mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4110898/,"Bing Zhang, Esther Cory, Roshmi Bhattacharya, Robert Sah, Alan R Hargens",2013,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4110898/,Fifteen Days Microgravity Causes Growth in Calvaria of Mice
Altered disc compression in children with idiopathic low back pain: an upright magnetic resonance imaging backpack study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3947616/,"Stephen J Shymon, Burt Yaszay, Jerry R Dwek, James A Proudfoot, Michael Donohue, Alan R Hargens",2014,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3947616/,Altered Disc Compression in Children with Idiopathic Low Back Pain: An Upright MRI Backpack Study
Spaceflight-induced bone loss alters failure mode and reduces bending strength in murine spinal segments.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5477841/,"Britta Berg-Johansen, Ellen C Liebenberg, Alfred Li, Brandon R Macias, Alan R Hargens, Jeffrey C Lotz",2015,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5477841/,Spaceflight-Induced Bone Loss Alters Failure Mode and Reduces Bending Strength in Murine Spinal Segments
Spaceflight-associated vascular remodeling and gene expression in mouse calvaria.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9139491/,"Jamila H Siamwala, Brandon R Macias, Robert Healey, Brett Bennett, Alan R Hargens",2022,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9139491/,Spaceflight-Associated Vascular Remodeling and Gene Expression in Mouse Calvaria
"Exposure of Mycobacterium marinum to low-shear modeled microgravity: Effect on growth, the transcriptome and survival under stress.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515531/,"Camille F Abshire, Kanchanjunga Prasai, Israel Soto, Runhua Shi, Monica Concha, Melody Baddoo, Erik K Flemington, Don G Ennis, Rona S Scott, Lynn Harrison",2016,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515531/,"Exposure of Mycobacterium marinum to low-shear modeled microgravity: effect on growth, the transcriptome and survival under stress"
Effects of mechanostimulation on gravitropism and signal persistence in flax roots.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258067/,"Susan P John, Karl H Hasenstein",2011,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258067/,Effects of mechanostimulation on gravitropism and signal persistence in flax roots
Oxygen dependency of germinating Brassica seeds.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10025027/,"Tripti Gour, Anukriti Sharma, Ratan Lal, Monika Heikrujam, Anshul Gupta, Lokesh Kumar Agarwal, Siva PK Chetri, Rajesh Kumar, Kuldeep Sharma",2023,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10025027/,Amelioration of the physio-biochemical responses to salinity stress and computing the primary germination index components in cauliflower on seed priming
"Desiccation mitigates heat stress in the resurrection fern, Pleopeltis polypodioides",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7733933/,"Susan P John, Karl H Hasenstein",2020,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7733933/,"Desiccation Mitigates Heat Stress in the Resurrection Fern, Pleopeltis polypodioides"
Transcription profile of auxin related genes during positively gravitropic hypocotyl curvature of Brassica rapa.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9105288/,"Chitra Ajala, Karl H Hasenstein",2022,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9105288/,Transcription Profile of Auxin Related Genes during Positively Gravitropic Hypocotyl Curvature of Brassica rapa
High-gradient magnetic fields and starch metabolism: Results from a space experiment.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9617909/,"K H Hasenstein, M R Park, S P John, C Ajala",2022,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9617909/,High-gradient magnetic fields and starch metabolism: results from a space experiment
